ts,open,high,low,close,volume,oi
2026-07-15 10:24:00+05:30,24216.3,24218.55,24212.85,24213.45,0,0
2026-07-15 10:25:00+05:30,24213.75,24217.65,24211.45,24213.55,0,0
2026-07-15 10:26:00+05:30,24213.65,24216.7,24212.75,24214.15,0,0
2026-07-15 10:27:00+05:30,24214.2,24215.9,24208.45,24209.0,0,0
2026-07-15 10:28:00+05:30,24209.45,24211.5,24206.25,24206.65,0,0
2026-07-15 10:29:00+05:30,24206.55,24208.8,24204.35,24204.95,0,0
2026-07-15 10:30:00+05:30,24205.8,24208.7,24204.35,24206.85,0,0
2026-07-15 10:31:00+05:30,24206.65,24207.35,24200.3,24205.1,0,0
2026-07-15 10:32:00+05:30,24204.95,24206.65,24200.55,24205.7,0,0
2026-07-15 10:33:00+05:30,24205.1,24206.85,24201.9,24203.15,0,0
2026-07-15 10:34:00+05:30,24203.1,24207.4,24201.85,24203.5,0,0
2026-07-15 10:35:00+05:30,24203.35,24205.3,24201.65,24203.9,0,0
2026-07-15 10:36:00+05:30,24203.9,24206.35,24198.75,24200.4,0,0
2026-07-15 10:37:00+05:30,24200.25,24201.3,24194.75,24195.95,0,0
2026-07-15 10:38:00+05:30,24196.05,24197.05,24190.6,24193.95,0,0
2026-07-15 10:39:00+05:30,24194.05,24198.6,24191.45,24197.9,0,0
2026-07-15 10:40:00+05:30,24198.0,24199.9,24197.1,24199.2,0,0
2026-07-15 10:41:00+05:30,24199.3,24203.65,24199.3,24202.55,0,0
2026-07-15 10:42:00+05:30,24202.5,24208.7,24201.9,24208.15,0,0
2026-07-15 10:43:00+05:30,24208.05,24212.65,24206.1,24206.45,0,0
2026-07-15 10:44:00+05:30,24207.4,24209.1,24204.15,24207.75,0,0
2026-07-15 10:45:00+05:30,24207.45,24209.35,24205.55,24206.2,0,0
2026-07-15 10:46:00+05:30,24206.7,24210.05,24199.8,24201.9,0,0
2026-07-15 10:47:00+05:30,24201.9,24204.1,24200.1,24200.25,0,0
2026-07-15 10:48:00+05:30,24201.3,24203.85,24199.1,24199.55,0,0
2026-07-15 10:49:00+05:30,24200.15,24206.2,24199.7,24202.5,0,0
2026-07-15 10:50:00+05:30,24202.65,24206.7,24199.9,24200.55,0,0
2026-07-15 10:51:00+05:30,24200.75,24201.85,24194.35,24196.15,0,0
2026-07-15 10:52:00+05:30,24195.3,24197.85,24192.45,24197.15,0,0
2026-07-15 10:53:00+05:30,24196.9,24204.8,24196.7,24204.35,0,0
2026-07-15 10:54:00+05:30,24204.55,24205.9,24193.05,24194.7,0,0
2026-07-15 10:55:00+05:30,24195.7,24197.5,24188.05,24192.4,0,0
2026-07-15 10:56:00+05:30,24192.25,24196.25,24190.5,24194.75,0,0
2026-07-15 10:57:00+05:30,24194.15,24196.9,24191.7,24191.7,0,0
2026-07-15 10:58:00+05:30,24192.1,24194.15,24190.25,24190.85,0,0
2026-07-15 10:59:00+05:30,24190.8,24191.05,24184.1,24185.0,0,0
2026-07-15 11:00:00+05:30,24184.6,24187.35,24181.25,24186.7,0,0
2026-07-15 11:01:00+05:30,24186.85,24194.25,24185.55,24191.95,0,0
2026-07-15 11:02:00+05:30,24191.3,24192.3,24188.25,24191.45,0,0
2026-07-15 11:03:00+05:30,24190.5,24192.25,24183.7,24183.7,0,0
2026-07-15 11:04:00+05:30,24184.45,24195.9,24183.8,24192.3,0,0
2026-07-15 11:05:00+05:30,24192.05,24194.05,24189.45,24190.45,0,0
2026-07-15 11:06:00+05:30,24190.6,24191.75,24185.65,24186.4,0,0
2026-07-15 11:07:00+05:30,24186.1,24192.25,24186.1,24191.55,0,0
2026-07-15 11:08:00+05:30,24191.6,24193.9,24190.55,24192.2,0,0
2026-07-15 11:09:00+05:30,24191.65,24194.95,24190.9,24194.8,0,0
2026-07-15 11:10:00+05:30,24194.8,24198.3,24193.3,24195.9,0,0
2026-07-15 11:11:00+05:30,24195.6,24196.9,24189.6,24190.1,0,0
2026-07-15 11:12:00+05:30,24190.45,24192.15,24183.15,24183.45,0,0
2026-07-15 11:13:00+05:30,24183.3,24185.65,24175.55,24176.65,0,0
2026-07-15 11:14:00+05:30,24176.6,24179.1,24171.0,24172.85,0,0
2026-07-15 11:15:00+05:30,24173.6,24178.25,24172.15,24177.0,0,0
2026-07-15 11:16:00+05:30,24177.7,24181.45,24173.2,24176.5,0,0
2026-07-15 11:17:00+05:30,24177.6,24185.9,24177.5,24180.8,0,0
2026-07-15 11:18:00+05:30,24181.2,24187.95,24179.8,24185.7,0,0
2026-07-15 11:19:00+05:30,24185.7,24192.5,24185.05,24187.6,0,0
2026-07-15 11:20:00+05:30,24187.0,24189.15,24180.85,24180.85,0,0
2026-07-15 11:21:00+05:30,24181.1,24185.4,24177.35,24182.25,0,0
2026-07-15 11:22:00+05:30,24182.6,24184.8,24174.05,24180.1,0,0
2026-07-15 11:23:00+05:30,24180.6,24183.3,24179.1,24180.25,0,0
2026-07-15 11:24:00+05:30,24180.4,24183.4,24178.9,24182.15,0,0
2026-07-15 11:25:00+05:30,24182.55,24189.05,24181.5,24188.0,0,0
2026-07-15 11:26:00+05:30,24187.85,24193.35,24187.05,24189.55,0,0
2026-07-15 11:27:00+05:30,24189.85,24195.65,24189.35,24191.2,0,0
2026-07-15 11:28:00+05:30,24191.3,24202.05,24190.95,24202.0,0,0
2026-07-15 11:29:00+05:30,24202.25,24206.15,24201.3,24202.65,0,0
2026-07-15 11:30:00+05:30,24202.45,24203.75,24196.55,24197.05,0,0
2026-07-15 11:31:00+05:30,24198.05,24201.9,24194.85,24200.95,0,0
2026-07-15 11:32:00+05:30,24201.05,24207.9,24200.25,24207.9,0,0
2026-07-15 11:33:00+05:30,24208.05,24214.65,24207.9,24208.85,0,0
2026-07-15 11:34:00+05:30,24208.55,24213.4,24208.55,24210.95,0,0
2026-07-15 11:35:00+05:30,24211.3,24212.85,24206.9,24209.25,0,0
2026-07-15 11:36:00+05:30,24209.4,24210.7,24205.2,24205.45,0,0
2026-07-15 11:37:00+05:30,24205.75,24208.25,24203.75,24207.3,0,0
2026-07-15 11:38:00+05:30,24207.65,24208.7,24201.9,24201.9,0,0
2026-07-15 11:39:00+05:30,24202.4,24203.9,24191.05,24191.9,0,0
2026-07-15 11:40:00+05:30,24192.05,24194.4,24180.7,24185.75,0,0
2026-07-15 11:41:00+05:30,24186.4,24194.5,24186.15,24189.7,0,0
2026-07-15 11:42:00+05:30,24190.5,24192.6,24185.4,24185.4,0,0
2026-07-15 11:43:00+05:30,24186.0,24187.05,24180.0,24182.15,0,0
2026-07-15 11:44:00+05:30,24181.55,24183.7,24173.35,24174.4,0,0
2026-07-15 11:45:00+05:30,24174.2,24184.1,24173.6,24183.2,0,0
2026-07-15 11:46:00+05:30,24183.9,24185.4,24179.0,24180.75,0,0
2026-07-15 11:47:00+05:30,24180.5,24183.55,24177.35,24177.35,0,0
2026-07-15 11:48:00+05:30,24177.55,24180.25,24175.6,24176.8,0,0
2026-07-15 11:49:00+05:30,24176.8,24178.2,24172.3,24174.75,0,0
2026-07-15 11:50:00+05:30,24174.6,24177.0,24170.3,24174.65,0,0
2026-07-15 11:51:00+05:30,24174.6,24176.55,24166.8,24169.75,0,0
2026-07-15 11:52:00+05:30,24169.65,24180.35,24166.8,24179.85,0,0
2026-07-15 11:53:00+05:30,24180.35,24184.1,24176.9,24180.3,0,0
2026-07-15 11:54:00+05:30,24180.4,24182.35,24175.35,24177.5,0,0
2026-07-15 11:55:00+05:30,24176.15,24187.3,24176.15,24184.55,0,0
2026-07-15 11:56:00+05:30,24184.7,24189.45,24183.55,24186.25,0,0
2026-07-15 11:57:00+05:30,24187.0,24188.45,24180.25,24181.65,0,0
2026-07-15 11:58:00+05:30,24181.75,24183.5,24178.8,24181.25,0,0
2026-07-15 11:59:00+05:30,24182.15,24183.8,24179.6,24180.8,0,0
2026-07-15 12:00:00+05:30,24181.9,24187.35,24181.55,24184.6,0,0
2026-07-15 12:01:00+05:30,24183.9,24187.3,24183.55,24183.75,0,0
2026-07-15 12:02:00+05:30,24183.85,24186.75,24179.15,24180.75,0,0
2026-07-15 12:03:00+05:30,24180.6,24182.35,24175.85,24177.05,0,0
2026-07-15 12:04:00+05:30,24177.2,24184.15,24175.0,24181.9,0,0
2026-07-15 12:05:00+05:30,24181.7,24183.9,24180.1,24182.8,0,0
2026-07-15 12:06:00+05:30,24182.8,24185.5,24181.6,24184.75,0,0
2026-07-15 12:07:00+05:30,24184.75,24189.25,24184.3,24187.25,0,0
2026-07-15 12:08:00+05:30,24187.8,24189.05,24185.1,24188.2,0,0
2026-07-15 12:09:00+05:30,24188.3,24189.15,24182.6,24184.3,0,0
2026-07-15 12:10:00+05:30,24184.7,24186.1,24175.25,24176.6,0,0
2026-07-15 12:11:00+05:30,24176.85,24181.35,24176.05,24179.75,0,0
2026-07-15 12:12:00+05:30,24180.25,24181.75,24178.65,24181.4,0,0
2026-07-15 12:13:00+05:30,24181.35,24188.55,24180.45,24185.7,0,0
2026-07-15 12:14:00+05:30,24185.4,24191.75,24185.4,24191.05,0,0
2026-07-15 12:15:00+05:30,24193.4,24194.35,24189.45,24191.7,0,0
2026-07-15 12:16:00+05:30,24192.5,24193.35,24185.1,24187.6,0,0
2026-07-15 12:17:00+05:30,24187.65,24190.95,24186.3,24189.45,0,0
2026-07-15 12:18:00+05:30,24189.95,24191.7,24187.85,24190.1,0,0
2026-07-15 12:19:00+05:30,24189.8,24194.1,24189.7,24191.25,0,0
2026-07-15 12:20:00+05:30,24191.4,24193.7,24189.8,24191.3,0,0
2026-07-15 12:21:00+05:30,24190.9,24192.9,24184.6,24185.7,0,0
2026-07-15 12:22:00+05:30,24186.0,24190.5,24183.3,24183.3,0,0
2026-07-15 12:23:00+05:30,24183.65,24184.85,24180.9,24182.05,0,0
2026-07-15 12:24:00+05:30,24182.35,24187.4,24181.35,24186.15,0,0
2026-07-15 12:25:00+05:30,24186.2,24190.2,24185.05,24187.95,0,0
2026-07-15 12:26:00+05:30,24188.1,24190.95,24181.6,24182.2,0,0
2026-07-15 12:27:00+05:30,24182.25,24183.65,24177.85,24179.0,0,0
2026-07-15 12:28:00+05:30,24179.05,24180.9,24174.35,24175.0,0,0
2026-07-15 12:29:00+05:30,24174.9,24176.7,24168.45,24168.45,0,0
2026-07-15 12:30:00+05:30,24168.4,24172.25,24165.25,24171.8,0,0
2026-07-15 12:31:00+05:30,24171.15,24173.8,24168.8,24170.85,0,0
2026-07-15 12:32:00+05:30,24170.35,24174.2,24169.3,24170.95,0,0
2026-07-15 12:33:00+05:30,24171.5,24172.35,24162.65,24163.35,0,0
2026-07-15 12:34:00+05:30,24163.6,24170.25,24163.6,24166.65,0,0
2026-07-15 12:35:00+05:30,24166.45,24168.7,24161.05,24162.85,0,0
2026-07-15 12:36:00+05:30,24162.9,24164.8,24153.9,24153.9,0,0
2026-07-15 12:37:00+05:30,24154.6,24164.1,24154.6,24163.25,0,0
2026-07-15 12:38:00+05:30,24162.95,24164.55,24148.45,24149.95,0,0
2026-07-15 12:39:00+05:30,24149.9,24153.5,24143.8,24145.75,0,0
2026-07-15 12:40:00+05:30,24145.7,24148.7,24144.7,24146.6,0,0
2026-07-15 12:41:00+05:30,24146.55,24150.5,24143.15,24149.75,0,0
2026-07-15 12:42:00+05:30,24149.7,24152.9,24146.2,24149.65,0,0
2026-07-15 12:43:00+05:30,24149.4,24159.75,24149.4,24158.95,0,0
2026-07-15 12:44:00+05:30,24158.65,24162.5,24157.4,24160.1,0,0
2026-07-15 12:45:00+05:30,24160.15,24162.7,24156.1,24157.3,0,0
2026-07-15 12:46:00+05:30,24157.45,24159.55,24153.5,24159.1,0,0
2026-07-15 12:47:00+05:30,24158.65,24160.05,24151.5,24153.85,0,0
2026-07-15 12:48:00+05:30,24153.65,24155.7,24149.75,24152.95,0,0
2026-07-15 12:49:00+05:30,24152.95,24154.8,24147.05,24148.0,0,0
2026-07-15 12:50:00+05:30,24147.45,24149.8,24142.7,24149.1,0,0
2026-07-15 12:51:00+05:30,24149.05,24154.15,24148.25,24148.9,0,0
2026-07-15 12:52:00+05:30,24149.0,24151.7,24145.15,24147.5,0,0
2026-07-15 12:53:00+05:30,24146.35,24148.65,24136.0,24136.0,0,0
2026-07-15 12:54:00+05:30,24135.6,24137.2,24123.1,24125.95,0,0
2026-07-15 12:55:00+05:30,24126.05,24127.45,24096.6,24096.6,0,0
2026-07-15 12:56:00+05:30,24096.15,24096.15,24036.25,24036.25,0,0
2026-07-15 12:57:00+05:30,24036.25,24057.9,24015.3,24023.25,0,0
2026-07-15 12:58:00+05:30,24020.45,24068.55,24010.55,24068.5,0,0
2026-07-15 12:59:00+05:30,24070.25,24077.1,24049.45,24054.0,0,0
2026-07-15 13:00:00+05:30,24053.4,24071.05,24039.3,24070.4,0,0
2026-07-15 13:01:00+05:30,24070.25,24077.6,24053.8,24065.5,0,0
2026-07-15 13:02:00+05:30,24065.15,24077.7,24064.75,24068.35,0,0
2026-07-15 13:03:00+05:30,24068.3,24075.35,24066.6,24072.2,0,0
2026-07-15 13:04:00+05:30,24072.15,24073.85,24067.55,24069.25,0,0
2026-07-15 13:05:00+05:30,24069.7,24076.35,24067.7,24073.55,0,0
2026-07-15 13:06:00+05:30,24073.35,24073.35,24061.35,24061.65,0,0
2026-07-15 13:07:00+05:30,24061.25,24063.75,24054.85,24054.85,0,0
2026-07-15 13:08:00+05:30,24054.7,24056.65,24047.4,24054.15,0,0
2026-07-15 13:09:00+05:30,24054.95,24057.45,24044.95,24045.75,0,0
2026-07-15 13:10:00+05:30,24045.7,24052.7,24043.25,24048.95,0,0
2026-07-15 13:11:00+05:30,24049.6,24051.75,24043.3,24046.45,0,0
2026-07-15 13:12:00+05:30,24047.45,24056.65,24045.1,24046.7,0,0
2026-07-15 13:13:00+05:30,24046.75,24050.25,24041.5,24043.1,0,0
2026-07-15 13:14:00+05:30,24043.45,24054.4,24041.4,24054.4,0,0
2026-07-15 13:15:00+05:30,24053.7,24066.0,24046.75,24063.55,0,0
2026-07-15 13:16:00+05:30,24063.9,24071.75,24057.0,24069.4,0,0
2026-07-15 13:17:00+05:30,24068.15,24070.5,24061.8,24066.55,0,0
2026-07-15 13:18:00+05:30,24065.9,24076.3,24064.85,24076.3,0,0
2026-07-15 13:19:00+05:30,24076.4,24087.45,24075.1,24085.3,0,0
2026-07-15 13:20:00+05:30,24084.4,24084.95,24077.1,24082.2,0,0
2026-07-15 13:21:00+05:30,24083.5,24084.55,24073.35,24074.7,0,0
2026-07-15 13:22:00+05:30,24075.55,24078.05,24072.45,24074.7,0,0
2026-07-15 13:23:00+05:30,24074.55,24078.1,24068.3,24072.4,0,0
2026-07-15 13:24:00+05:30,24072.45,24073.65,24068.45,24072.4,0,0
2026-07-15 13:25:00+05:30,24072.8,24074.85,24068.85,24071.85,0,0
2026-07-15 13:26:00+05:30,24072.55,24074.95,24069.25,24069.4,0,0
2026-07-15 13:27:00+05:30,24069.5,24071.25,24065.6,24065.9,0,0
2026-07-15 13:28:00+05:30,24065.05,24074.25,24064.0,24072.8,0,0
2026-07-15 13:29:00+05:30,24072.6,24078.5,24071.25,24074.95,0,0
2026-07-15 13:30:00+05:30,24075.0,24076.65,24069.0,24072.1,0,0
2026-07-15 13:31:00+05:30,24071.6,24073.45,24069.9,24073.05,0,0
2026-07-15 13:32:00+05:30,24073.45,24074.7,24065.45,24068.8,0,0
2026-07-15 13:33:00+05:30,24068.5,24070.1,24063.8,24067.35,0,0
2026-07-15 13:34:00+05:30,24067.7,24069.05,24058.5,24063.0,0,0
2026-07-15 13:35:00+05:30,24061.85,24068.4,24061.3,24066.7,0,0
2026-07-15 13:36:00+05:30,24066.5,24072.15,24066.05,24069.75,0,0
2026-07-15 13:37:00+05:30,24069.8,24072.5,24061.65,24067.45,0,0
2026-07-15 13:38:00+05:30,24068.35,24069.75,24057.65,24059.7,0,0
2026-07-15 13:39:00+05:30,24059.95,24064.7,24059.15,24064.35,0,0
2026-07-15 13:40:00+05:30,24064.25,24064.9,24057.55,24059.6,0,0
2026-07-15 13:41:00+05:30,24059.3,24062.45,24051.8,24054.15,0,0
2026-07-15 13:42:00+05:30,24054.1,24058.8,24053.45,24058.45,0,0
2026-07-15 13:43:00+05:30,24058.1,24059.7,24048.5,24049.6,0,0
2026-07-15 13:44:00+05:30,24049.4,24062.05,24049.4,24061.6,0,0
2026-07-15 13:45:00+05:30,24061.3,24064.45,24051.7,24060.7,0,0
2026-07-15 13:46:00+05:30,24060.05,24065.15,24059.75,24062.75,0,0
2026-07-15 13:47:00+05:30,24062.7,24065.2,24059.0,24063.25,0,0
2026-07-15 13:48:00+05:30,24063.2,24073.3,24062.6,24066.15,0,0
2026-07-15 13:49:00+05:30,24066.15,24070.75,24064.7,24067.85,0,0
2026-07-15 13:50:00+05:30,24068.55,24071.2,24062.85,24063.35,0,0
2026-07-15 13:51:00+05:30,24063.2,24064.9,24051.0,24051.75,0,0
2026-07-15 13:52:00+05:30,24051.55,24059.1,24051.15,24054.8,0,0
2026-07-15 13:53:00+05:30,24054.95,24056.0,24044.85,24048.75,0,0
2026-07-15 13:54:00+05:30,24048.45,24056.05,24048.35,24053.1,0,0
2026-07-15 13:55:00+05:30,24053.3,24054.65,24049.05,24051.1,0,0
2026-07-15 13:56:00+05:30,24050.3,24061.15,24049.5,24060.5,0,0
2026-07-15 13:57:00+05:30,24060.8,24070.0,24057.1,24068.4,0,0
2026-07-15 13:58:00+05:30,24067.95,24073.65,24067.1,24069.8,0,0
2026-07-15 13:59:00+05:30,24069.2,24080.3,24069.2,24078.35,0,0
2026-07-15 14:00:00+05:30,24077.9,24083.55,24077.45,24081.7,0,0
2026-07-15 14:01:00+05:30,24081.35,24083.35,24072.5,24072.95,0,0
2026-07-15 14:02:00+05:30,24072.75,24076.05,24071.0,24073.45,0,0
2026-07-15 14:03:00+05:30,24073.05,24075.75,24069.4,24071.85,0,0
2026-07-15 14:04:00+05:30,24073.05,24078.45,24071.75,24077.4,0,0
2026-07-15 14:05:00+05:30,24076.95,24079.6,24075.35,24078.9,0,0
2026-07-15 14:06:00+05:30,24078.65,24080.75,24070.3,24078.95,0,0
2026-07-15 14:07:00+05:30,24078.55,24084.9,24076.3,24083.8,0,0
2026-07-15 14:08:00+05:30,24083.9,24098.8,24082.75,24096.25,0,0
2026-07-15 14:09:00+05:30,24096.6,24098.15,24088.85,24089.05,0,0
2026-07-15 14:10:00+05:30,24088.65,24092.25,24082.15,24083.0,0,0
2026-07-15 14:11:00+05:30,24083.55,24088.2,24082.55,24088.2,0,0
2026-07-15 14:12:00+05:30,24088.4,24091.65,24080.35,24080.8,0,0
2026-07-15 14:13:00+05:30,24080.8,24088.2,24079.4,24085.05,0,0
2026-07-15 14:14:00+05:30,24084.9,24087.3,24083.95,24086.45,0,0
2026-07-15 14:15:00+05:30,24086.35,24095.1,24085.65,24095.05,0,0
2026-07-15 14:16:00+05:30,24094.7,24100.85,24090.15,24091.9,0,0
2026-07-15 14:17:00+05:30,24092.35,24093.4,24082.2,24082.2,0,0
2026-07-15 14:18:00+05:30,24082.25,24084.7,24075.9,24084.05,0,0
2026-07-15 14:19:00+05:30,24084.5,24092.0,24079.0,24082.65,0,0
2026-07-15 14:20:00+05:30,24082.45,24086.25,24070.1,24072.2,0,0
2026-07-15 14:21:00+05:30,24070.75,24080.8,24068.8,24080.05,0,0
2026-07-15 14:22:00+05:30,24080.05,24085.35,24079.3,24079.65,0,0
2026-07-15 14:23:00+05:30,24080.4,24082.4,24076.95,24077.4,0,0
2026-07-15 14:24:00+05:30,24077.6,24079.6,24068.3,24072.25,0,0
2026-07-15 14:25:00+05:30,24072.1,24074.25,24068.3,24070.55,0,0
2026-07-15 14:26:00+05:30,24070.65,24072.15,24066.65,24067.85,0,0
2026-07-15 14:27:00+05:30,24068.0,24079.55,24067.9,24076.65,0,0
2026-07-15 14:28:00+05:30,24076.7,24077.3,24072.25,24076.35,0,0
2026-07-15 14:29:00+05:30,24076.25,24078.7,24073.4,24077.65,0,0
2026-07-15 14:30:00+05:30,24077.95,24083.95,24074.35,24074.95,0,0
2026-07-15 14:31:00+05:30,24075.1,24076.9,24072.5,24073.85,0,0
2026-07-15 14:32:00+05:30,24073.8,24077.0,24072.1,24076.6,0,0
2026-07-15 14:33:00+05:30,24076.35,24082.75,24076.15,24081.5,0,0
2026-07-15 14:34:00+05:30,24081.75,24085.95,24075.15,24075.2,0,0
2026-07-15 14:35:00+05:30,24075.6,24086.5,24074.8,24084.85,0,0
2026-07-15 14:36:00+05:30,24084.65,24091.35,24080.75,24081.95,0,0
2026-07-15 14:37:00+05:30,24082.25,24089.7,24078.6,24078.6,0,0
2026-07-15 14:38:00+05:30,24078.35,24100.5,24078.15,24098.55,0,0
2026-07-15 14:39:00+05:30,24098.25,24106.0,24098.15,24105.05,0,0
2026-07-15 14:40:00+05:30,24105.35,24107.05,24096.9,24101.5,0,0
2026-07-15 14:41:00+05:30,24101.35,24102.7,24093.5,24095.65,0,0
2026-07-15 14:42:00+05:30,24095.55,24101.3,24095.4,24098.1,0,0
2026-07-15 14:43:00+05:30,24097.6,24098.75,24095.4,24096.2,0,0
2026-07-15 14:44:00+05:30,24096.85,24103.0,24094.55,24101.5,0,0
2026-07-15 14:45:00+05:30,24099.85,24105.75,24092.75,24093.15,0,0
2026-07-15 14:46:00+05:30,24093.1,24102.65,24092.4,24100.75,0,0
2026-07-15 14:47:00+05:30,24100.7,24101.7,24083.5,24084.6,0,0
2026-07-15 14:48:00+05:30,24084.85,24086.45,24080.75,24085.35,0,0
2026-07-15 14:49:00+05:30,24085.25,24087.95,24081.8,24082.6,0,0
2026-07-15 14:50:00+05:30,24082.9,24086.8,24076.95,24082.8,0,0
2026-07-15 14:51:00+05:30,24082.65,24084.15,24076.85,24078.25,0,0
2026-07-15 14:52:00+05:30,24078.7,24082.7,24075.15,24080.1,0,0
2026-07-15 14:53:00+05:30,24080.55,24082.7,24076.6,24078.3,0,0
2026-07-15 14:54:00+05:30,24077.95,24085.0,24077.85,24082.6,0,0
